"gesgewicht","nwgewicht","d1","d2a","d3","d7","d38","d46","d63","q1","q2","q4","q5","q6","q33","q34ba","wahlnorm","q73a","q73b","q73c","q73d","q73e","q73f","q73g","q73h","q75a","q75b","q76","gespraechebtw","q111","q114ba","q114bb","untwerreg","untwenwaehlt","gewaehlt","wabs","wbt","pwahl21","nichtwahl17","pwahl17","unterschied","polintnum","polint","demzuf","geburtsjahr","alter","alter2","frau","polwissen","bildung","gewhheink","drittel","pid","pidstaerke","ost"
0.783504962921143,NA,1,"1988",3,4,5,10,10,2,2,2,2,6,1,4,5,0,0,0,0,0,0,0,0,4,4,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","zufrieden",1988,33,1089,0,1,"hoch",5.77350269189626,"mittel",1,"stark","West"
0.682734370231628,NA,1,"1946",2,3,5,-97,7,1,1,2,1,6,1,1,5,0,0,0,0,0,0,0,0,1,1,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,4,"sehr hoch","zufrieden",1946,75,5625,0,0,"mittel",4.94974746830583,"niedrig",1,"mittel","West"
1.03534412384033,NA,1,"1975",4,3,4,10,9,3,3,2,2,1,1,NA,4,0,0,0,0,0,0,0,0,4,4,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","zufrieden",1975,46,2116,0,1,"mittel",4.5,"niedrig",1,"mittel","West"
1.57628548145294,NA,1,"1957",2,2,4,-97,9,3,3,2,2,1,1,5,2,0,0,0,0,0,0,0,0,6,6,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"FDP",NA,2,"mittel","zufrieden",1957,64,4096,0,1,"niedrig",6.36396103067893,"hoch",1,"mittel","West"
1.16310751438141,NA,2,"1967",3,3,5,7,13,1,1,2,2,1,1,6,5,0,1,1,1,1,0,0,0,6,6,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,4,"sehr hoch","zufrieden",1967,54,2916,1,1,"mittel",7.50555349946513,"hoch",1,"stark","West"
0.594404399394989,0.623461663722992,1,"1976",4,5,6,10,13,1,NA,1,2,NA,1,1,NA,0,0,0,0,1,0,1,0,5,5,2,5,1,5,5,5,5,1,NA,1,"FDP",0,"Union",5,4,"sehr hoch","sehr zufrieden",1976,45,2025,0,1,"hoch",6.5,"hoch",1,"stark","West"
0.76698499917984,NA,2,"1959",2,3,5,10,7,3,3,2,1,6,1,1,4,0,0,0,0,0,0,0,0,6,6,2,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1959,62,3844,1,0,"mittel",4.94974746830583,"niedrig",1,"stark","West"
0.771051168441772,NA,1,"2003",6,5,4,10,NA,2,2,1,2,1,NA,NA,5,0,0,0,0,0,0,0,0,1,1,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,3,"hoch","sehr zufrieden",2003,18,324,0,1,"hoch",NA,NA,1,"mittel","West"
2.68536257743835,NA,2,"1971",4,2,4,10,NA,3,3,4,3,1,1,NA,4,0,0,1,0,0,0,0,0,808,808,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","unzufrieden",1971,50,2500,1,0,"niedrig",NA,NA,0,"keine","West"
NA,NA,1,"1936",2,NA,5,10,11,3,3,2,2,6,1,1,5,0,0,0,0,0,0,0,0,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1936,85,7225,0,1,NA,7.77817459305202,"hoch",1,"stark","West"
NA,NA,NA,"1959",2,5,3,-97,9,3,3,3,3,6,1,NA,4,0,0,0,0,0,0,0,0,4,4,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","teils/teils",1959,62,3844,NA,0,"hoch",6.36396103067893,"hoch",1,"mittel","West"
0.880190551280975,NA,2,"1984",4,5,5,10,8,3,4,2,1,1,1,4,5,0,0,0,0,0,0,0,0,4,4,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","zufrieden",1984,37,1369,1,0,"hoch",4,"niedrig",1,"stark","West"
0.391966551542282,NA,1,"1948",2,5,4,10,8,NA,2,2,2,1,NA,NA,5,0,0,0,0,0,0,0,0,4,4,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,"zufrieden",1948,73,5329,0,1,"hoch",5.65685424949238,"mittel",1,"stark","West"
0.880190551280975,NA,2,"1985",1,4,2,10,3,3,3,4,3,6,2,NA,4,0,0,0,0,0,0,0,0,2,2,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,1,"Nichtwahl",NA,2,"mittel","unzufrieden",1985,36,1296,1,0,"hoch",3,"niedrig",1,"stark","West"
0.771051168441772,NA,1,"1992",2,5,5,10,10,3,3,2,2,6,1,1,4,0,0,0,0,0,0,0,1,1,1,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1992,29,841,0,1,"hoch",7.07106781186547,"hoch",1,"stark","West"
0.783504962921143,NA,1,"1991",2,4,4,10,10,2,2,1,3,1,1,6,5,0,0,1,0,0,0,0,0,6,6,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,3,"hoch","sehr zufrieden",1991,30,900,0,0,"hoch",7.07106781186547,"hoch",1,"stark","West"
3.10076689720154,3.3525698184967,1,"2005",4,NA,3,10,NA,3,NA,3,3,NA,NA,NA,NA,0,0,1,0,1,0,0,0,808,808,NA,3,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,4.5,2,"mittel","teils/teils",2005,16,256,0,0,NA,NA,NA,0,"keine","West"
0.440335839986801,0.433362126350403,2,"-99 keine Angabe",4,5,3,10,9,3,NA,2,2,NA,1,NA,NA,0,0,1,0,1,0,0,0,801,237,2,2,1,NA,NA,4,3,1,NA,1,NA,0,NA,3.5,2,"mittel","zufrieden",NA,NA,NA,1,1,"hoch",4.5,"niedrig",1,"stark","West"
1.57628548145294,1.55507349967957,1,"1943",2,2,4,10,9,2,NA,1,1,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,2,4,1,1,1,5,4,1,NA,1,"Union",NA,NA,4.5,3,"hoch","sehr zufrieden",1943,78,6084,0,0,"niedrig",6.36396103067893,"hoch",1,"stark","West"
0.771051168441772,NA,1,"2002",3,4,4,10,9,3,2,3,2,1,NA,NA,5,0,0,0,0,0,0,0,1,4,4,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,"mittel","teils/teils",2002,19,361,0,1,"hoch",5.19615242270663,"mittel",1,"mittel","West"
0.76698499917984,NA,2,"1941",1,3,NA,-97,8,2,2,2,3,1,1,1,5,0,0,0,0,0,0,0,0,1,1,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","zufrieden",1941,80,6400,1,0,"mittel",8,"hoch",1,"stark","West"
0.440335839986801,NA,2,"1951",2,4,4,10,9,2,2,1,2,1,1,4,5,0,0,0,0,0,0,0,0,6,6,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","sehr zufrieden",1951,70,4900,1,1,"hoch",6.36396103067893,"hoch",1,"mittel","West"
NA,NA,1,"1968",NA,NA,-93,-93,NA,3,NA,NA,2,NA,1,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1,5,5,1,NA,1,"Union",0,"Union",5,2,"mittel",NA,1968,53,2809,0,1,NA,NA,NA,NA,NA,"West"
0.391966551542282,0.396255552768707,1,"1941",3,4,3,10,NA,2,NA,4,2,NA,1,322,NA,0,0,0,NA,0,0,0,0,808,808,NA,2,1,322,322,5,5,1,NA,1,"AfD",0,"AfD",5,3,"hoch","unzufrieden",1941,80,6400,0,1,"hoch",NA,NA,0,"keine","West"
0.880190551280975,NA,2,"1979",4,4,3,10,9,2,2,1,2,6,1,4,5,0,0,0,0,0,0,0,0,4,4,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","sehr zufrieden",1979,42,1764,1,1,"hoch",4.5,"niedrig",1,"mittel","West"
1.57628548145294,NA,1,"1949",2,2,4,10,9,2,2,2,2,6,1,6,5,0,0,0,0,0,0,0,0,6,6,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,3,"hoch","zufrieden",1949,72,5184,0,1,"niedrig",6.36396103067893,"hoch",1,"stark","West"
NA,NA,1,"1939",2,NA,5,-97,8,3,2,2,2,1,1,5,5,0,0,0,0,0,0,0,0,5,5,4,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"FDP",NA,2,"mittel","zufrieden",1939,82,6724,0,1,NA,5.65685424949238,"mittel",1,"sehr schwach/schwach","West"
0.783504962921143,NA,1,"1991",1,4,4,10,7,3,3,2,2,1,1,NA,4,0,0,0,0,0,0,0,1,7,7,2,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","zufrieden",1991,30,900,0,1,"hoch",7,"hoch",1,"stark","West"
0.76698499917984,NA,2,"1954",2,3,4,10,7,3,3,3,2,1,1,4,4,0,0,0,0,0,0,0,0,6,6,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","teils/teils",1954,67,4489,1,1,"mittel",4.94974746830583,"niedrig",1,"stark","West"
1.34303092956543,NA,1,"1995",3,3,4,10,12,3,2,2,3,6,1,1,5,0,0,0,0,0,0,0,0,2,2,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1995,26,676,0,0,"mittel",6.92820323027551,"hoch",1,"mittel","West"
1.03534412384033,1.08053064346313,1,"1971",4,3,4,10,9,4,NA,3,1,NA,1,1,NA,0,0,1,0,0,0,0,0,1,1,3,3,1,1,1,2,2,1,NA,1,"Union",0,"Union",2,1,"(sehr) gering","teils/teils",1971,50,2500,0,0,"mittel",4.5,"niedrig",1,"mittel","West"
0.667754769325256,NA,2,"1969",4,5,4,10,8,2,2,3,2,1,1,7,4,0,0,1,0,0,0,0,0,4,4,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Linke",NA,3,"hoch","teils/teils",1969,52,2704,1,1,"hoch",4,"niedrig",1,"mittel","West"
0.880190551280975,NA,2,"1979",3,4,5,6,10,2,2,2,1,1,1,5,5,0,0,0,0,0,0,0,0,808,808,NA,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"FDP",NA,3,"hoch","zufrieden",1979,42,1764,1,0,"hoch",5.77350269189626,"mittel",0,"keine","West"
1.16310751438141,NA,2,"1963",2,3,2,10,3,4,3,3,3,1,2,NA,3,0,0,0,0,0,0,0,0,4,4,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,1,"Nichtwahl",NA,1,"(sehr) gering","teils/teils",1963,58,3364,1,0,"mittel",2.12132034355964,"niedrig",1,"stark","West"
0.880190551280975,NA,2,"1977",4,NA,5,-97,13,3,2,2,1,1,1,4,5,0,0,1,0,1,0,0,0,4,4,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","zufrieden",1977,44,1936,1,0,NA,6.5,"hoch",1,"stark","West"
0.866199672222137,NA,2,"2002",6,5,4,10,13,3,2,2,3,1,NA,NA,5,0,0,1,0,0,0,0,0,2,2,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,"mittel","zufrieden",2002,19,361,1,0,"hoch",5.30722777603022,"mittel",1,"stark","West"
3.48340535163879,3.6665153503418,2,"2002",4,NA,3,10,9,4,NA,2,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,808,808,NA,2,1,5,5,2,1,1,NA,1,"FDP",NA,NA,1.5,1,"(sehr) gering","zufrieden",2002,19,361,1,0,NA,4.5,"niedrig",0,"keine","West"
0.783504962921143,0.87960422039032,1,"1980",6,4,5,10,11,2,NA,2,2,NA,2,NA,NA,0,0,0,0,0,0,0,0,5,5,2,7,1,5,5,4,5,1,NA,1,"FDP",1,"Nichtwahl",4.5,3,"hoch","zufrieden",1980,41,1681,0,1,"hoch",4.49073119510249,"niedrig",1,"stark","West"
0.76698499917984,NA,2,"1961",2,3,4,10,10,3,2,2,2,1,1,6,5,0,0,0,0,1,0,0,0,1,1,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,2,"mittel","zufrieden",1961,60,3600,1,1,"mittel",7.07106781186547,"hoch",1,"mittel","West"
1.57628548145294,NA,1,"1961",2,2,5,10,10,3,2,3,1,1,1,NA,5,0,0,0,0,0,0,0,0,3,3,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","teils/teils",1961,60,3600,0,0,"niedrig",7.07106781186547,"hoch",1,"mittel","West"
0.783504962921143,NA,1,"1980",3,4,2,10,8,3,2,2,3,6,1,NA,5,0,0,0,0,0,0,0,0,7,7,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","zufrieden",1980,41,1681,0,0,"hoch",4.61880215351701,"niedrig",1,"stark","West"
0.594404399394989,0.623461663722992,1,"1966",2,4,4,10,10,2,NA,2,2,NA,1,1,NA,0,0,0,0,0,0,0,0,2,2,2,4,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,3,"hoch","zufrieden",1966,55,3025,0,1,"hoch",7.07106781186547,"hoch",1,"stark","West"
1.57628548145294,NA,1,"1940",3,2,4,10,6,2,2,2,3,1,1,1,5,0,0,0,1,0,0,1,1,2,2,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","zufrieden",1940,81,6561,0,0,"niedrig",3.46410161513775,"niedrig",1,"stark","West"
1.77080190181732,1.70069456100464,2,"1957",2,2,4,10,8,4,NA,3,NA,NA,2,NA,NA,0,0,0,0,0,0,0,0,3,3,4,1,2,NA,NA,3,3,0,NA,0,"Nichtwahl",1,"Nichtwahl",3,1,"(sehr) gering","teils/teils",1957,64,4096,1,NA,"niedrig",5.65685424949238,"mittel",1,"sehr schwach/schwach","West"
0.682734370231628,NA,1,"1960",1,3,2,17,NA,4,3,5,2,1,NA,NA,4,0,0,0,0,0,0,0,0,808,808,NA,0,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,"(sehr) gering","sehr unzufrieden",1960,61,3721,0,1,"mittel",NA,NA,0,"keine","Ost"
0.594404399394989,0.623461663722992,1,"-99 keine Angabe",2,4,4,10,NA,3,NA,3,2,NA,1,4,NA,0,0,0,0,0,0,0,0,1,1,3,0,1,4,4,3,5,1,NA,1,"SPD",0,"SPD",4,2,"mittel","teils/teils",NA,NA,NA,0,1,"hoch",NA,NA,1,"mittel","West"
0.682734370231628,0.686756730079651,1,"1960",2,3,4,14,10,2,NA,5,1,NA,1,5,NA,0,0,0,0,0,0,0,0,322,322,2,4,1,322,322,1,1,1,NA,1,"AfD",0,"FDP",1,3,"hoch","sehr unzufrieden",1960,61,3721,0,0,"mittel",7.07106781186547,"hoch",1,"stark","Ost"
0.594404399394989,NA,1,"1962",4,5,4,10,10,2,2,2,2,6,1,6,5,0,1,1,0,1,0,0,0,6,6,2,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,3,"hoch","zufrieden",1962,59,3481,0,1,"hoch",5,"mittel",1,"stark","West"
0.76698499917984,0.751066386699677,2,"1957",2,3,4,10,10,2,NA,1,2,NA,1,6,NA,0,0,1,0,1,0,1,0,6,6,2,3,1,6,6,5,5,1,NA,1,"Grüne",0,"Grüne",5,3,"hoch","sehr zufrieden",1957,64,4096,1,1,"mittel",7.07106781186547,"hoch",1,"stark","West"
0.391966551542282,NA,1,"1960",3,5,4,10,11,3,2,1,2,1,1,1,4,0,0,0,0,0,0,0,0,2,2,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","sehr zufrieden",1960,61,3721,0,1,"hoch",6.35085296108588,"mittel",1,"stark","West"
0.880190551280975,NA,2,"1984",2,4,4,10,10,4,2,4,2,1,2,NA,4,0,0,0,0,0,0,0,0,2,2,4,4,NA,NA,NA,NA,NA,NA,1,1,NA,1,"Nichtwahl",NA,1,"(sehr) gering","unzufrieden",1984,37,1369,1,1,"hoch",7.07106781186547,"hoch",1,"sehr schwach/schwach","West"
1.03534412384033,1.08053064346313,1,"1963",3,3,2,10,9,3,NA,2,2,NA,2,NA,NA,0,0,0,1,0,0,0,0,4,4,2,3,2,NA,NA,5,5,0,NA,0,"Nichtwahl",1,"Nichtwahl",5,2,"mittel","zufrieden",1963,58,3364,0,1,"mittel",5.19615242270663,"mittel",1,"stark","West"
2.390385389328,NA,1,"1965",4,2,3,10,NA,2,2,2,3,1,1,4,5,0,0,0,0,0,0,1,0,4,4,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","zufrieden",1965,56,3136,0,0,"niedrig",NA,NA,1,"stark","West"
0.76698499917984,NA,2,"1958",1,3,4,10,8,3,3,1,2,1,1,NA,5,0,0,0,0,0,0,0,0,6,6,3,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","sehr zufrieden",1958,63,3969,1,1,"mittel",8,"hoch",1,"mittel","West"
0.866199672222137,0.934282004833221,2,"2000",6,5,3,10,NA,2,NA,1,2,NA,NA,NA,NA,0,0,1,0,0,0,0,0,6,6,3,7,1,6,6,5,4,1,NA,1,"Grüne",NA,NA,4.5,3,"hoch","sehr zufrieden",2000,21,441,1,1,"hoch",NA,NA,1,"mittel","West"
NA,NA,1,"1950",2,NA,3,10,11,3,1,2,3,1,1,5,2,0,0,1,0,0,0,0,0,5,5,3,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"FDP",NA,2,"mittel","zufrieden",1950,71,5041,0,0,NA,7.77817459305202,"hoch",1,"mittel","West"
0.667754769325256,0.681844413280487,2,"1962",3,4,4,10,10,3,NA,2,1,NA,1,1,NA,0,0,0,0,0,0,0,0,1,1,2,7,1,1,1,4,5,1,NA,1,"Union",0,"Union",4.5,2,"mittel","zufrieden",1962,59,3481,1,0,"hoch",5.77350269189626,"mittel",1,"stark","West"
0.76698499917984,0.751066386699677,2,"1960",2,3,5,10,11,2,NA,3,2,NA,1,1,NA,0,0,1,0,1,0,0,0,1,1,3,6,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,3,"hoch","teils/teils",1960,61,3721,1,1,"mittel",7.77817459305202,"hoch",1,"mittel","West"
0.783504962921143,NA,1,"1982",2,4,3,-97,9,2,5,3,2,6,1,322,5,0,0,0,0,0,0,0,0,1,1,4,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"AfD",NA,3,"hoch","teils/teils",1982,39,1521,0,1,"hoch",6.36396103067893,"hoch",1,"sehr schwach/schwach","West"
1.57628548145294,NA,1,"1941",2,2,3,-97,7,3,3,2,1,6,1,1,5,0,0,0,0,0,0,0,0,1,1,5,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1941,80,6400,0,0,"niedrig",4.94974746830583,"niedrig",1,"sehr schwach/schwach","West"
0.667754769325256,NA,2,"1963",4,5,4,10,NA,3,2,3,2,1,1,4,5,1,0,1,0,1,0,1,0,808,808,NA,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","teils/teils",1963,58,3364,1,1,"hoch",NA,NA,0,"keine","West"
1.57628548145294,1.55507349967957,1,"1948",2,2,4,10,9,3,NA,2,1,NA,1,1,NA,0,0,0,0,0,0,0,0,2,2,2,6,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,2,"mittel","zufrieden",1948,73,5329,0,0,"niedrig",6.36396103067893,"hoch",1,"stark","West"
0.880190551280975,NA,2,"1982",5,4,4,10,9,3,3,2,1,6,1,6,4,0,0,1,0,1,0,0,0,4,4,4,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,2,"mittel","zufrieden",1982,39,1521,1,0,"hoch",4.02492235949962,"niedrig",1,"sehr schwach/schwach","West"
1.77080190181732,NA,2,"1950",2,2,3,10,8,3,1,3,1,6,1,1,5,0,0,1,0,0,0,0,0,1,1,1,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","teils/teils",1950,71,5041,1,0,"niedrig",5.65685424949238,"mittel",1,"sehr stark","West"
0.594404399394989,NA,1,"1973",5,5,4,10,8,3,3,3,1,6,1,4,4,0,0,1,0,0,0,0,0,4,4,2,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","teils/teils",1973,48,2304,0,0,"hoch",3.57770876399966,"niedrig",1,"stark","West"
0.771051168441772,NA,1,"2000",5,5,4,10,11,3,1,3,3,1,NA,NA,5,0,0,0,0,0,0,0,0,808,808,NA,4,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,"mittel","teils/teils",2000,21,441,0,0,"hoch",4.91934955049954,"niedrig",0,"keine","West"
0.866199672222137,NA,2,"1993",3,4,4,10,9,3,3,3,3,1,1,NA,2,0,0,0,0,0,0,0,0,4,4,3,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","teils/teils",1993,28,784,1,0,"hoch",5.19615242270663,"mittel",1,"mittel","West"
0.866199672222137,0.934282004833221,2,"1996",5,5,4,10,12,4,NA,3,2,NA,1,6,NA,0,0,0,0,0,0,0,0,6,6,2,2,1,6,6,5,5,1,NA,1,"Grüne",0,"Grüne",5,1,"(sehr) gering","teils/teils",1996,25,625,1,1,"hoch",5.3665631459995,"mittel",1,"stark","West"
0.771051168441772,NA,1,"1998",4,5,4,10,10,3,1,4,2,1,1,6,5,0,0,0,0,0,0,0,0,6,6,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,2,"mittel","unzufrieden",1998,23,529,0,1,"hoch",5,"mittel",1,"mittel","West"
1.16310751438141,1.18171453475952,2,"1967",2,3,4,10,9,3,NA,2,2,NA,1,4,NA,0,0,0,0,0,0,0,0,4,4,3,0,1,7,7,4,4,1,NA,1,"Linke",0,"SPD",4,2,"mittel","zufrieden",1967,54,2916,1,1,"mittel",6.36396103067893,"hoch",1,"mittel","West"
0.682734370231628,NA,1,"1960",4,3,4,16,9,3,2,2,3,1,1,4,5,0,0,0,0,0,0,0,0,4,4,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","zufrieden",1960,61,3721,0,0,"mittel",4.5,"niedrig",1,"mittel","Ost"
0.594404399394989,0.623461663722992,1,"1975",4,4,4,10,9,2,NA,2,NA,NA,1,1,NA,0,1,1,0,1,0,1,0,1,1,3,7,1,1,1,4,NA,1,NA,1,"Union",0,"Union",NA,3,"hoch","zufrieden",1975,46,2116,0,NA,"hoch",4.5,"niedrig",1,"mittel","West"
0.682734370231628,0.686756730079651,1,"1959",3,3,4,10,9,2,NA,2,3,NA,1,4,NA,0,0,0,0,1,0,0,0,808,808,NA,5,1,1,1,3,3,1,NA,1,"Union",0,"SPD",3,3,"hoch","zufrieden",1959,62,3844,0,0,"mittel",5.19615242270663,"mittel",0,"keine","West"
3.53966951370239,NA,2,"1979",6,2,3,10,NA,4,3,3,3,1,1,1,5,0,0,0,0,0,0,0,0,2,2,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","teils/teils",1979,42,1764,1,0,"niedrig",NA,NA,1,"mittel","West"
0.667754769325256,NA,2,"1975",2,5,3,10,9,4,3,3,2,2,1,6,4,0,0,0,0,1,0,0,0,6,6,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,1,"(sehr) gering","teils/teils",1975,46,2116,1,1,"hoch",6.36396103067893,"hoch",1,"mittel","West"
0.594404399394989,0.623461663722992,1,"1967",4,4,3,10,9,2,NA,1,3,NA,1,4,NA,0,0,1,0,1,0,1,0,6,6,3,7,1,6,6,5,NA,1,NA,1,"Grüne",0,"SPD",NA,3,"hoch","sehr zufrieden",1967,54,2916,0,0,"hoch",4.5,"niedrig",1,"mittel","West"
1.53313219547272,NA,2,"1986",2,3,3,10,9,2,2,2,3,6,1,4,5,0,0,0,0,0,0,0,0,4,4,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","zufrieden",1986,35,1225,1,0,"mittel",6.36396103067893,"hoch",1,"stark","West"
1.16310751438141,NA,2,"1963",1,3,3,10,3,3,2,1,1,1,1,1,4,0,0,0,0,0,0,0,0,2,2,3,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","sehr zufrieden",1963,58,3364,1,0,"mittel",3,"niedrig",1,"mittel","West"
1.34303092956543,NA,1,"1994",3,3,2,10,7,2,1,3,2,1,1,801,5,0,0,0,0,0,0,0,0,801,349,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,3,"hoch","teils/teils",1994,27,729,0,1,"mittel",4.04145188432738,"niedrig",1,"sehr stark","West"
0.866199672222137,NA,2,"1997",6,5,4,10,NA,4,2,2,NA,2,1,6,5,0,0,0,0,0,0,0,0,6,6,3,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,1,"(sehr) gering","zufrieden",1997,24,576,1,NA,"hoch",NA,NA,1,"mittel","West"
3.10076689720154,NA,1,"2004",4,NA,4,10,NA,3,2,3,2,NA,NA,NA,5,0,0,0,0,0,0,0,0,5,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"mittel","teils/teils",2004,17,289,0,1,NA,NA,NA,1,"mittel","West"
1.53313219547272,NA,2,"1991",5,3,3,-97,8,3,3,3,1,2,NA,NA,3,0,0,0,0,0,0,0,0,6,6,3,5,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,"mittel","teils/teils",1991,30,900,1,0,"mittel",3.57770876399966,"niedrig",1,"mittel","West"
NA,NA,2,"1942",1,NA,4,10,5,3,3,2,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1942,79,6241,1,0,NA,5,"mittel",1,"mittel","West"
1.57628548145294,NA,1,"1940",2,2,2,11,6,3,2,2,NA,NA,1,4,5,0,0,0,0,0,0,0,0,4,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPD",NA,2,"mittel","zufrieden",1940,81,6561,0,NA,"niedrig",4.24264068711928,"niedrig",1,"sehr stark","West"
0.667754769325256,NA,2,"1976",4,5,4,10,10,3,2,2,2,6,1,1,4,0,0,0,0,0,0,0,0,2,2,2,6,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1976,45,2025,1,1,"hoch",5,"mittel",1,"stark","West"
1.16310751438141,NA,2,"1962",2,3,4,10,6,4,4,2,1,1,1,1,5,0,0,0,0,0,0,0,0,2,2,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","zufrieden",1962,59,3481,1,0,"mittel",4.24264068711928,"niedrig",1,"stark","West"
1.77080190181732,NA,2,"1937",NA,2,2,-99,6,3,2,2,3,6,1,4,5,0,0,0,0,0,0,0,0,4,4,3,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","zufrieden",1937,84,7056,1,0,"niedrig",NA,NA,1,"mittel","West"
